add-none,4,100000,800000, 14834356,18,-18691
add-none,8,100,1600, 303142,189,0
add-none,8,1000,16000, 409292,25,879
add-none,8,10000,160000, 3000775,18,-4948
add-none,8,100000,1600000, 28322216,17,-15676
add-none,12,100,2400, 440599,183,0
add-none,12,1000,24000, 598388,24,-956
add-none,12,10000,240000, 4494135,18,-5076
add-none,12,100000,2400000, 44031058,18,-75392
add-yield-none,2,10,40, 132519,3312,0
add-yield-none,4,10,80, 176134,2201,0
add-yield-none,8,10,160, 310301,1939,0
add-yield-none,12,10,240, 432128,1800,0
add-yield-none,2,20,80, 141253,1765,2
add-yield-none,4,20,160, 201929,1262,0
add-yield-none,8,20,320, 361099,1128,18
add-yield-none,12,20,480, 484497,1009,8
add-yield-none,2,40,160, 183760,1148,0
add-yield-none,4,40,320, 220447,688,43
add-yield-none,8,40,640, 343412,536,112
add-yield-none,12,40,960, 472509,492,147
add-yield-none,2,80,320, 194825,608,39
add-yield-none,4,80,640, 244762,382,26
add-yield-none,8,80,1280, 365214,285,220
add-yield-none,12,80,1920, 467757,243,227
add-yield-none,2,100,400, 199314,498,51
add-yield-none,4,100,800, 263071,328,-56
add-yield-none,8,100,1600, 356340,222,175
add-yield-none,12,100,2400, 429813,179,192
add-yield-none,2,1000,4000, 973145,243,-6
add-yield-none,4,1000,8000, 1135055,141,105
add-yield-none,8,1000,16000, 1370086,85,-260
add-yield-none,12,1000,24000, 1846285,76,86
add-yield-none,2,10000,40000, 8804925,220,-50
add-yield-none,4,10000,80000, 10627031,132,-1561
add-yield-none,8,10000,160000, 11628860,72,248
add-yield-none,12,10000,240000, 15064287,62,-616
add-yield-none,2,100000,400000, 78534162,196,-827
add-yield-none,4,100000,800000, -895848387,-1119,-2522
add-yield-none,8,100000,1600000, 110749798,69,-5518
add-yield-none,12,100000,2400000, 139032987,57,-13139
add-none,1,100,200, 98082,490,0
add-none,1,1000,2000, 796953,398,0
add-none,1,10000,20000, 267633,13,0
add-none,1,100000,200000, 1814330,9,0
add-none,1,1000000,2000000, 16812841,8,0
add-none,2,100,400, 105918,264,0
add-none,2,1000,4000, 130297,32,-157
add-none,2,10000,40000, 624945,15,34
add-none,2,100000,400000, 6485048,16,-11762
add-none,2,1000000,4000000, 48340915,12,-841876
add-none,4,100,800, 155445,194,0
add-none,4,1000,8000, 231497,28,-342
add-none,4,10000,80000, 1343093,16,-6502
add-none,4,100000,800000, 12749980,15,-7600
add-none,4,1000000,8000000, 119293097,14,-351291
add-yield-none,1,100,200, 142389,711,0
add-yield-none,1,1000,2000, 550112,275,0
add-yield-none,1,10000,20000, 4718795,235,0
add-yield-none,1,100000,200000, 55485478,277,0
add-yield-none,1,1000000,2000000, -532145473,-266,0
add-yield-none,2,100,400, 845948,2114,0
add-yield-none,2,1000,4000, 988343,247,34
add-yield-none,2,10000,40000, 8753082,218,39
add-yield-none,2,100000,400000, 87324338,218,188
add-yield-none,2,1000000,4000000, 666137044,166,-119513
add-yield-none,4,100,800, 246352,307,119
add-yield-none,4,1000,8000, 1193564,149,121
add-yield-none,4,10000,80000, 10793951,134,-395
add-yield-none,4,100000,800000, 101813023,127,-269
add-yield-none,4,1000000,8000000, -172579807,-21,-84104
add-yield-m,2,10000,40000, 36080805,902,0
add-yield-m,4,10000,80000, 72777950,909,0
add-yield-m,8,10000,160000, -800717549,-5004,0
add-yield-m,12,10000,240000, 352721969,1469,0
add-yield-c,2,10000,40000, 2284379,57,0
add-yield-c,4,10000,80000, 6857292,85,0
add-yield-c,8,10000,160000, 15221749,95,0
add-yield-c,12,10000,240000, 22547888,93,0
add-yield-s,2,10000,40000, 1748302,43,0
add-yield-s,4,10000,80000, 3462156,43,0
add-yield-s,8,1000,16000, 831435,51,0
add-yield-s,12,1000,24000, 1190567,49,0
add-m,1,10000,20000, 791694,39,0
add-m,2,10000,40000, 5513831,137,0
add-m,4,10000,80000, 13859750,173,0
add-m,8,10000,160000, 33082056,206,0
add-m,12,10000,240000, 48840760,203,0
add-c,1,10000,20000, 455449,22,0
add-c,2,10000,40000, 2746262,68,0
add-c,4,10000,80000, 6408963,80,0
add-c,8,10000,160000, 16392192,102,0
add-c,12,10000,240000, 25881503,107,0
